店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
卡斯美の店 寵物美容,435台灣台中市梧棲區台灣大道八段518號,0918 912 899,,3.9,7,,5,台中市,梧棲區,美容
橡果寵物旅館 ｜ 寵物住宿 ｜寵物美容｜ 洗澡安親,436台灣台中市清水區民族路三段117號,04 2658 0113,,5,160,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,台中市,梧棲區,美容
花澡堂 寵物美容,436台灣台中市清水區忠孝二街50巷27號,0975 080 985,,5,12,星期一: 休息 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 休息 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,台中市,梧棲區,美容
SHOW PET 寵物寄宿 美容 精品-清水寵物美容|寵物洗澡|寵物美容師|寵物安親|狗住宿|狗狗旅館|寵物零食|寵物衣服,436台灣台中市清水區港都一路98號,04 2656 0056,https://www.instagram.com/showpet_kr_jp?igsh=MXVneTgyYjRxazR5OA==,4.9,12,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台中市,梧棲區,美容
Mimi_jump 貓旅館,435台灣台中市梧棲區民和路一段202號,0923 222 171,https://mimijump.pet/,5,29,,2,台中市,梧棲區,美容
小幸福寵物美容工作坊,436台灣台中市清水區中社路5-21號,04 2627 2368,https://m.facebook.com/%E5%B0%8F%E5%B9%B8%E7%A6%8F%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%B7%A5%E4%BD%9C%E5%9D%8A%E6%B8%85%E6%B0%B4%E5%BA%97-377161802758522/,4.5,33,星期一: 09:00 – 17:00 | 星期二: 休息 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 09:00 – 17:00,5,台中市,清水區,美容
萌萌噠寵物美容,436台灣台中市清水區中清路九段508號,0966 422 095,,5,9,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,清水區,美容
家家寶貝寵物美容工作室,436108台灣台中市清水區三田路14之6號,0953 558 982,,5,14,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,5,台中市,清水區,美容
傘下貓Sunshine Cat（清水貓美容｜貓旅館｜到府餵食｜全預約制｜附設兔子寄宿）,436台灣台中市清水區五權南路175巷17號,0968 806 131,https://www.facebook.com/catslifehostel/,4.8,71,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,清水區,美容
宿洗寵物美容、住宿、安親,436台灣台中市清水區新興路142-1號,,,,,,5,台中市,清水區,美容
恩寵毛孩寵物美容/精品寵物美容/皮毛養護/重建洗/工作室,43652台灣台中市清水區中社路信義巷44號,0955 527 981,https://lin.ee/oSjcSiZ,5,51,,5,台中市,清水區,美容
大心寵物美容館,437004台灣台中市大甲區光明路146號西側號,04 2688 9988,https://www.daxin26889988.com.tw/,4.3,41,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,大甲區,美容
寵尼旅宿寵物美容住宿,437台灣台中市大甲區開元路11巷8-2號,0909 007 190,,5,18,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 休息 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台中市,大甲區,美容
預約制小柔寵物美容工作室,43769台灣台中市大甲區中山路二段537巷1號,0916 925 740,https://www.facebook.com/roupetsalon/,4.5,15,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,台中市,大甲區,美容
柒柒寵物澡堂,437台灣台中市大甲區忠孝街5號,04 2680 0215,,4.9,54,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,大甲區,美容
尚格寵物生活館,437台灣台中市大甲區光明路302號1樓,04 2676 0810,https://m.facebook.com/kind.honour.foryou/?tsid=0.11689161834195527&source=result,4.2,47,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,2,台中市,大甲區,美容
渥芙寵物生活館,437台灣台中市大甲區鎮政路6號,04 2687 2811,,4.1,28,星期一: 10:10 – 18:00 | 星期二: 10:10 – 18:00 | 星期三: 10:10 – 18:00 | 星期四: 休息 | 星期五: 10:10 – 18:00 | 星期六: 10:10 – 18:00 | 星期日: 10:10 – 18:00,2,台中市,大甲區,美容
露露米寵物生活館,"437 號 台中 市 區, No. 225新政路大甲區台中市台灣 437",0920 828 638,,4.2,9,星期一: 休息 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台中市,大甲區,美容
育群寵物,437台灣台中市大甲區經國路1912號,04 2681 2519,,3.8,4,,2,台中市,大甲區,美容
飽屋寵物美容｜預約制｜住宿｜安親｜鮮食｜接送｜到府教學｜,407台灣台中市西屯區大隆路72號2樓,0966 293 606,http://www.facebook.com/BaoWu0214/,4.7,70,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,5,台中市,外埔區,美容
