店名,網站,地址,電話,營業時間,評分,評分數量,城市,區域,接受狗,接受貓,接受小型犬,接受中型犬,接受大型犬,接受兔子,接受倉鼠,接受鳥類,接受爬蟲類,接受其他小動物,支援寵物類型
小潔毛寵物美容旅店,https://www.facebook.com/%E5%B0%8F%E6%BD%94%E6%AF%9B%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%97%85%E5%BA%97-112033870720720/?view_public_for=112033870720720,326台灣桃園市楊梅區環南路59號,03 488 1880,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,4.4,121.0,桃園市,楊梅區,False,False,False,False,False,False,False,False,False,False,未明確說明
中圓寵物水族家族-八德門市│複合式寵物百貨│合法優質貓狗│寵物美容住宿│動物醫院│水族百貨,https://bmai.app/6cwzjw,334台灣桃園市八德區介壽路二段1072號,03 365 6008,星期一: 09:00 – 23:00 | 星期二: 09:00 – 23:00 | 星期三: 09:00 – 23:00 | 星期四: 09:00 – 23:00 | 星期五: 09:00 – 23:00 | 星期六: 09:00 – 23:00 | 星期日: 09:00 – 23:00,4.5,1161.0,桃園市,中壢區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
摸洗寵物美容spa旅店(もしもし),https://page.line.me/144vdjpx,326台灣桃園市楊梅區新農街二段100號,03 431 4581,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 18:00,4.9,54.0,桃園市,楊梅區,False,False,False,False,False,False,False,False,False,False,未明確說明
Q Hotel 酷毛寵物旅館,https://www.qhotel-pet.com/,244台灣新北市林口區文化三路二段115巷68號1樓,02 2608 0010,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.8,192.0,桃園市,蘆竹區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
Hoho Jin Shuxi寵物旅館,https://www.facebook.com/andrea9303/?ref=bookmarks,244台灣新北市林口區文化三路一段617巷183號,02 2600 2313,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,4.8,20.0,桃園市,蘆竹區,False,False,False,False,False,False,False,False,False,False,未明確說明
凱特莉寵物沙龍／住宿／安親 特寵業字第C1110522號／寵物投幣洗烘衣機,https://www.facebook.com/KitellyPetGroomingSalon/?epa=SEARCH_BOX,338台灣桃園市蘆竹區南祥路21號,0909 625 696,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,4.6,20.0,桃園市,蘆竹區,False,False,False,False,False,False,False,False,False,False,未明確說明
愛逗留寵物旅館,https://www.facebook.com/profile.php?id=100063903966700,244台灣新北市林口區南勢一街51號,02 2606 8127,星期一: 10:30 – 19:30 | 星期二: 休息 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5.0,23.0,桃園市,蘆竹區,False,False,False,False,False,False,False,False,False,False,未明確說明
喜洗睡寵物美容 住宿,https://www.instagram.com/tantan_miru_ellie?igsh=MWZjNHR3b3YwdHV0aQ==&utm_source=qr,338台灣桃園市蘆竹區興福街207-2號1樓,0925 395 320,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5.0,1.0,桃園市,蘆竹區,False,False,False,False,False,False,False,False,False,False,未明確說明
JOJO PET 玖玖寵物美姿莊園|狗狗旅館|寵物美容|林口寵物旅館|林口寵物寄宿|林口寵物住宿|林口狗美容|林口狗住宿,https://www.facebook.com/share/JBaJyMqFyKRszZBh/?mibextid=LQQJ4d,244018台灣新北市林口區文化北路一段262號1樓,02 2600 9999,星期一: 休息 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,5.0,23.0,桃園市,蘆竹區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
沐寓寵物精緻旅館-林口寵物美容|寵物洗澡|寵物安親|寵物住宿|寵物旅館|貓咪美容,https://www.moonyu.com.tw/,244020台灣新北市林口區民族路26號,0986 883 950,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.9,91.0,桃園市,蘆竹區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
黑皮狗的窩 用品，美容及住宿,,333台灣桃園市龜山區興華二街23號,03 396 0557,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.1,49.0,桃園市,蘆竹區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
Go chill 狗趣兒寵物旅館,https://www.instagram.com/gochill.pet/?fbclid=IwAR36VFgal2-4mlv291bniYNZFFLF319haqrlJg0wi5QX7XM0uQA4wR0Oj5A,244015台灣新北市林口區文化三路一段617巷163號,02 2608 6782,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,4.7,12.0,桃園市,蘆竹區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
姵姵貓寵物保姆民宿-林口龜山區住宿旅館,,244台灣新北市林口區源泉街,0989 138 458,,5.0,4.0,桃園市,蘆竹區,False,True,False,False,False,False,False,False,False,False,貓
毛森林寵物美容旅館,https://m.facebook.com/103791725779652/,244台灣新北市林口區三民路112巷8號,,星期一: 00:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 22:00 – 00:00,4.4,21.0,桃園市,蘆竹區,False,False,False,False,False,False,False,False,False,False,未明確說明
尼奇貓旅館 貓旅店 貓住宿 貓寄宿 貓安親 寵物用品 貓照護 貓專屬 貓 林口 五星貓旅館,https://www.facebook.com/%E5%B0%BC%E5%A5%87%E8%B2%93%E6%97%85%E5%BA%97Cats-Hotel-2469790676680152/,244台灣新北市林口區文化三路二段275號,02 2603 5950,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5.0,69.0,桃園市,蘆竹區,False,True,False,False,False,False,False,False,False,False,貓
蘆洲福貓-貓咪旅館,http://www.fumao98.com.tw/,247台灣新北市蘆洲區永安南路二段98號,0903 270 855,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5.0,87.0,桃園市,蘆竹區,False,True,False,False,False,False,False,False,False,False,貓
一三三寵物沙龍旅館｜狗洗澡｜貓洗澡｜狗住宿｜貓住宿｜｜寵物住宿｜純 手吹｜貓狗分區｜寵物美容｜,https://lin.ee/QeU1CbI,244019台灣新北市林口区四维路116號1樓,02 2601 4133,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5.0,24.0,桃園市,蘆竹區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
私房貓旅 The Cat Inn．七星級管家式貓咪旅館,https://www.thecatinn.vip/,241台灣新北市三重區五華街218號1樓,02 2857 0009,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,5.0,177.0,桃園市,蘆竹區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
中圓寵物家族-林口忠孝門市│複合式寵物百貨│合法優質貓狗│寵物美容住宿│寵物領養,https://bmai.app/6cwzjw,24447台灣新北市林口區忠孝路372號,02 2608 1606,星期一: 10:00 – 22:30 | 星期二: 10:00 – 22:30 | 星期三: 10:00 – 22:30 | 星期四: 10:00 – 22:30 | 星期五: 10:00 – 22:30 | 星期六: 10:00 – 22:30 | 星期日: 10:00 – 22:30,4.7,420.0,桃園市,蘆竹區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
大園快樂狗寵物店,https://www.facebook.com/catofelegance,337台灣桃園市大園區中山北路88之2號,03 385 3880,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 休息,4.4,63.0,桃園市,大園區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
【Meet兔】兔子旅館｜全預約制，未開放參觀，請勿直接前往(咖啡廳部分已歇業),https://www.meetbunny.com.tw/,242台灣新北市新莊區中正路887-11號,0979 737 177,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,5.0,157.0,桃園市,龜山區,True,True,True,True,True,True,False,False,False,False,小型犬、中型犬、大型犬、貓、兔子
朵貓貓旅館,https://www.facebook.com/%E6%9C%B5%E8%B2%93%E8%B2%93%E6%97%85%E9%A4%A8-Domomo-Cat-Hotel-1940478429590958/,220台灣新北市板橋區金門街372巷28號1樓,02 2685 2325,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.9,117.0,桃園市,龜山區,False,True,False,False,False,False,False,False,False,False,貓
萌萌噠寵物美容/住宿/安親,https://lin.ee/CSmfamnK,243台灣新北市泰山區同興里仁武街21號,02 2909 0322,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5.0,25.0,桃園市,龜山區,False,False,False,False,False,False,False,False,False,False,未明確說明
萌面加菲貓寵物沙龍/寵物住宿,https://www.facebook.com/%E8%90%8C%E9%9D%A2%E5%8A%A0%E8%8F%B2%E8%B2%93-%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8Dspa-107060394000066/?tn-str=k*F,"1樓, No. 20號成泰路一段五股區新北市台灣 248",02 2900 9363,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.8,120.0,桃園市,龜山區,False,True,False,False,False,False,False,False,False,False,貓
中圓寵物家族-中正總店│複合式寵物百貨│合法優質貓狗│寵物美容住宿│寵物領養│動物醫院,https://bmai.app/6cwzjw,330台灣桃園市桃園區中正路836號,03 317 7608,星期一: 09:00 – 23:00 | 星期二: 09:00 – 23:00 | 星期三: 09:00 – 23:00 | 星期四: 09:00 – 23:00 | 星期五: 09:00 – 23:00 | 星期六: 09:00 – 23:00 | 星期日: 09:00 – 23:00,4.4,755.0,桃園市,蘆竹區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
樂牧寵物旅館,https://www.facebook.com/lovemu668107,242台灣新北市新莊區建興街20號,0981 668 107,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5.0,135.0,桃園市,龜山區,False,False,False,False,False,False,False,False,False,False,未明確說明
卡澄寵物美容寵物住宿,https://www.facebook.com/profile.php?id=100090632528155,236台灣新北市土城區福仁街14號1樓,02 8273 3068,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.9,45.0,桃園市,龜山區,False,False,False,False,False,False,False,False,False,False,未明確說明
聊聊貓旅館,,242台灣新北市新莊區中和街155巷30號1樓,0987 637 683,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,4.9,48.0,桃園市,龜山區,False,True,False,False,False,False,False,False,False,False,貓
貓爵士MeowDuke精品貓館｜貓咪旅館｜貓咪美容｜貓舍｜貓咪用品,http://www.meowdukehotel.com/,237台灣新北市三峽區國慶路8號,02 8671 1030,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.9,114.0,桃園市,龜山區,False,True,False,False,False,False,False,False,False,False,貓
糖果屋貓咪旅館,http://candy7813.blogspot.com/,220台灣新北市板橋區大觀路二段7巷24號,0985 988 562,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.6,32.0,桃園市,龜山區,False,True,False,False,False,False,False,False,False,False,貓
阿吉的家貓咪旅館（預約制）,https://lin.ee/x4KR2MQ,242台灣新北市新莊區新興街26號1樓,0910 135 373,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,4.9,172.0,桃園市,龜山區,False,True,False,False,False,False,False,False,False,False,貓
回家·貓旅館,https://www.facebook.com/miaohome/,220台灣新北市板橋區松柏街1巷13號,02 2255 0011,星期一: 13:00 – 20:00 | 星期二: 13:00 – 20:00 | 星期三: 13:00 – 20:00 | 星期四: 13:00 – 20:00 | 星期五: 13:00 – 20:00 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 20:00,4.9,88.0,桃園市,龜山區,False,True,False,False,False,False,False,False,False,False,貓
Dora朵菈寵物旅館,https://www.facebook.com/dora.pets.life,24250台灣新北市新莊區思源路166巷41號,02 2279 9891,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 休息 | 星期日: 11:00 – 21:00,4.9,26.0,桃園市,龜山區,False,False,False,False,False,False,False,False,False,False,未明確說明
享樂 Canine Academy 寵物旅館＆訓練,https://www.xiangleca.com/,326台灣桃園市楊梅區瑞溪路一段113號,,,4.9,18.0,桃園市,楊梅區,False,False,False,False,False,False,False,False,False,False,未明確說明
新北市 板橋 澎澎寵物旅館,https://m.facebook.com/pongpong168/,22052台灣新北市板橋區新生街29巷15弄2號1樓,0926 876 651,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,4.9,374.0,桃園市,龜山區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛起來住寵物旅館 新北市板橋狗貓住宿,http://www.m769hotel.com/,220台灣新北市板橋區富山街89號,0919 330 540,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.9,290.0,桃園市,龜山區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
狗勾寓所 |板橋寵物旅館| 寵物安親| 寵物美容| dogsretreat |,https://www.dogsretreat.com.tw/,220台灣新北市板橋區合宜路131號,02 2968 6722,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5.0,66.0,桃園市,龜山區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
你是人我是狗寵物旅宿,https://www.facebook.com/petplayland2019/,244台灣新北市林口區文化三路二段279-2號,02 2601 8511,,5.0,40.0,桃園市,龜山區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
享日子寵物旅館/狗狗安親住宿/鮮食/沐浴spa,https://www.facebook.com/profile.php?id=100064110309774&mibextid=LQQJ4d,242台灣新北市新莊區昌盛街65巷2弄2號,0976 630 707,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.6,192.0,桃園市,龜山區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
捉迷腸寵物館 - 新北(寵物旅館服務，寵物沙龍，寵物美容店推薦，長毛臘腸犬舍，長毛臘腸，達克斯犬舍，到府寵物保姆),https://www.facebook.com/dooooooglove/?ref=pages_you_manage,235台灣新北市中和區大勇街25巷15弄13號,0970 732 392,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5.0,50.0,桃園市,龜山區,True,False,True,False,False,False,False,False,False,False,小型犬
布魯漫點寵物行為中心 ｜24小時駐店 ｜ 犬貓訓練 ｜住宿｜安親｜到府照護｜老犬照護｜寵物用品｜,https://www.bluemondaypet.com/,236台灣新北市土城區青和街333號,02 8273 3464,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 18:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 18:30 | 星期日: 11:00 – 18:30,5.0,119.0,桃園市,龜山區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
